,env_name,env_mode,map_type,map_metrics,non_empty_ratio,normal_qd_score,distance_qd_score,best_normal_fitness,best_distance_fitness
76,ant,DISTANCE_CONTACT,single_map,eval_fitness,0.023919753086419752,-2187.421627521515,56.946030020713806,198.93195,3.4710205
77,walker,NORMAL_FINAL_POS,single_map,eval_fitness,0.04,510.4265079498291,4.255730867385864,210.43617,1.2491896
78,humanoid,NORMAL_FINAL_POS,single_map,eval_fitness,0.00390625,1596.6194763183594,1.964363694190979,419.67914,0.5308727
79,ant,NORMAL_FINAL_POS,single_map,eval_fitness,0.005859375,55.39897918701172,10.00564593076706,218.64732,4.0619173
80,walker,NORMAL_CONTACT,single_map,eval_fitness,0.2548828125,15040.857969284058,163.5225561335683,138.29233,1.312263
81,humanoid,NORMAL_CONTACT,single_map,eval_fitness,0.2666015625,91819.60677337646,146.27457600086927,679.21625,1.3543355
82,ant,NORMAL_CONTACT,single_map,eval_fitness,0.027777777777777776,-740.5060720443726,66.47220891714096,239.53517,3.2801723
83,humanoid,DIRECTIONAL_CONTACT,single_map,eval_fitness,0.296875,76533.20095825195,140.9446748122573,443.37912,0.8593314
84,ant,DIRECTIONAL_CONTACT,single_map,eval_fitness,0.020061728395061727,-2923.632999420166,34.15636318922043,174.67322,2.547864
85,walker,CONTROL_FINAL_POS,single_map,eval_fitness,0.04,356.1531620025635,4.000153660774231,127.32201,1.0942458
86,humanoid,CONTROL_FINAL_POS,single_map,eval_fitness,0.00390625,1712.0687561035156,2.7518910467624664,490.35925,1.2642896
87,ant,CONTROL_FINAL_POS,single_map,eval_fitness,0.00390625,729.0007781982422,2.8756887316703796,199.22003,0.87427473
88,walker,DISTANCE_FINAL_POS,single_map,eval_fitness,0.04,241.56161308288574,4.60712331533432,116.45812,1.3536774
89,humanoid,DISTANCE_FINAL_POS,single_map,eval_fitness,0.00390625,1129.531997680664,2.1581006348133087,371.75662,0.785311
90,ant,DISTANCE_FINAL_POS,single_map,eval_fitness,0.0048828125,-1687.1355247497559,18.104785680770874,28.289585,4.4207215
91,walker,DISTANCE_CONTACT,single_map,eval_fitness,0.171875,14038.069681167603,156.0251539349556,136.24477,1.3262563
92,humanoid,DISTANCE_CONTACT,single_map,eval_fitness,0.337890625,67085.0710144043,118.85266748443246,669.2757,1.0816821
93,ant,DISTANCE_CONTACT,single_map,eval_fitness,0.029320987654320986,-517.5958156585693,80.17847633361816,213.0318,4.5118656
94,walker,NORMAL_FINAL_POS,single_map,eval_fitness,0.04,365.18455505371094,4.399188041687012,115.16762,1.2063992
95,humanoid,NORMAL_FINAL_POS,single_map,eval_fitness,0.00390625,1529.9577026367188,2.014096289873123,541.79626,0.83207786
96,ant,NORMAL_FINAL_POS,single_map,eval_fitness,0.00390625,636.1182708740234,5.2935121059417725,192.75488,2.1707892
97,walker,NORMAL_CONTACT,single_map,eval_fitness,0.19921875,11893.998628616333,84.5852848738432,168.98941,1.1658762
98,humanoid,NORMAL_CONTACT,single_map,eval_fitness,0.4052734375,100612.39782714844,156.17440511193126,553.3958,1.2114246
99,ant,NORMAL_CONTACT,single_map,eval_fitness,0.03009259259259259,49.64744758605957,53.85530814528465,223.45316,3.0643084
100,humanoid,DIRECTIONAL_CONTACT,single_map,eval_fitness,0.125,24061.4542388916,35.93546470440924,387.2178,0.79366857
101,ant,DIRECTIONAL_CONTACT,single_map,eval_fitness,0.020061728395061727,-4357.33922290802,40.8010319173336,218.19511,2.7562323
102,walker,CONTROL_FINAL_POS,single_map,eval_fitness,0.04,440.9118957519531,4.466367244720459,152.49937,1.226651
103,humanoid,CONTROL_FINAL_POS,single_map,eval_fitness,0.00390625,1118.0081939697266,2.1029580384492874,343.0303,0.7270817
104,ant,CONTROL_FINAL_POS,single_map,eval_fitness,0.00390625,288.7631378173828,3.751517742872238,214.95549,2.3952143
105,walker,DISTANCE_FINAL_POS,single_map,eval_fitness,0.03,121.3214168548584,2.6227636337280273,70.92341,1.0171314
106,humanoid,DISTANCE_FINAL_POS,single_map,eval_fitness,0.00390625,1065.1293487548828,2.915177345275879,324.21112,0.7637548
107,ant,DISTANCE_FINAL_POS,single_map,eval_fitness,0.00390625,-1639.8682556152344,15.740209579467773,-152.66809,4.9349704
108,walker,DISTANCE_CONTACT,single_map,eval_fitness,0.1787109375,5273.893546462059,168.57668566703796,119.57869,1.4082081
109,humanoid,DISTANCE_CONTACT,single_map,eval_fitness,0.3232421875,70608.27267456055,114.2905035354197,530.2199,1.04089
110,ant,DISTANCE_CONTACT,single_map,eval_fitness,0.02700617283950617,-2762.812890291214,68.92064219713211,211.93613,4.0591726
111,walker,NORMAL_FINAL_POS,single_map,eval_fitness,0.04,378.24825286865234,4.514026522636414,131.731,1.2904261
112,humanoid,NORMAL_FINAL_POS,single_map,eval_fitness,0.00390625,1506.4466552734375,2.684975504875183,528.8995,0.85920113
113,ant,NORMAL_FINAL_POS,single_map,eval_fitness,0.00390625,808.0675048828125,2.2199331521987915,214.23483,0.6504237
114,walker,NORMAL_CONTACT,single_map,eval_fitness,0.1943359375,10286.060353279114,93.55129148438573,123.840034,1.0053389
115,humanoid,NORMAL_CONTACT,single_map,eval_fitness,0.35546875,87201.43996429443,148.47077470645308,477.4866,0.910494
116,ant,NORMAL_CONTACT,single_map,eval_fitness,0.033950617283950615,-1095.0635318756104,65.65326124429703,217.35477,3.0159326
117,humanoid,DIRECTIONAL_CONTACT,single_map,eval_fitness,0.2373046875,59813.5530166626,118.1775908395648,441.00146,0.9676473
118,ant,DIRECTIONAL_CONTACT,single_map,eval_fitness,0.023919753086419752,-1107.1366690397263,44.17428880929947,193.54231,3.813504
119,walker,CONTROL_FINAL_POS,single_map,eval_fitness,0.04,318.5603561401367,3.332909345626831,116.89304,1.0559955
120,humanoid,CONTROL_FINAL_POS,single_map,eval_fitness,0.00390625,1900.7931518554688,2.9805158376693726,586.05817,0.8962231
121,ant,CONTROL_FINAL_POS,single_map,eval_fitness,0.00390625,-4.407341003417969,6.06976842880249,205.25952,2.2847347
122,walker,DISTANCE_FINAL_POS,single_map,eval_fitness,0.04,360.42518615722656,5.77594530582428,142.83342,1.6560589
123,humanoid,DISTANCE_FINAL_POS,single_map,eval_fitness,0.00390625,1513.5593872070312,3.2804657220840454,497.3763,1.0576634
124,ant,DISTANCE_FINAL_POS,single_map,eval_fitness,0.00390625,-1179.8437805175781,13.931866884231567,-94.74744,3.8258412
125,walker,DISTANCE_CONTACT,single_map,eval_fitness,0.3134765625,12593.996015518904,211.54129246622324,117.40133,1.5043712
126,humanoid,DISTANCE_CONTACT,single_map,eval_fitness,0.3046875,72107.0724029541,120.44102728925645,444.06598,0.94862837
127,ant,DISTANCE_CONTACT,single_map,eval_fitness,0.016203703703703703,-2400.723183631897,52.54802691936493,185.75027,4.3295903
